tweet_id,text,created_at,likes
1242111177838166024,Sabina joy might be closed for the first time since independence..how will workers there work from home?...stay saf… https://t.co/CEyOQ5uZoY,2020-03-23 15:29:16,1
1242064719852326913,"Ameeen.

#coronaviruskenya https://t.co/jx2rGl72no",2020-03-23 12:24:40,1
1242111088516268033,"Coronavirus has exposed those who don’t know the difference between safe and save.

Lord *safe* us. 
Stay *save* in… https://t.co/KPcPVbRKho",2020-03-23 15:28:55,0
1242110987140022274,"We have a lot of people without homes, how do they self quarantine? How will they eat when they depended on leftove… https://t.co/B2PwDar5aX",2020-03-23 15:28:31,1
1242110966860570627,It's the moments spend together and memories made along the way that change is forever. May these the memory of the… https://t.co/VZgbpZS7Ea,2020-03-23 15:28:26,0
1242110929233420289,"@goal I will choose Paul p square(Rude boy) instead

#CoronavirusInSA #COVIDIOTS #COVIDー19 #COVID19… https://t.co/vU9PypjMT8",2020-03-23 15:28:17,0
1242110875034619906,E-Reporters: See How Ghanaian Armed Forces force People to Quarantine Centers https://t.co/S5Q7I2CmCP #LockdownNow… https://t.co/0NV7yJhJ4Y,2020-03-23 15:28:04,0
1242110859050192901,Already sensitization goin on in our community Fides Kenya Rotary community corpse.spread the message if u have it… https://t.co/Wn1jHwtdkg,2020-03-23 15:28:00,1
1242110851714293763,"It seems like there are more #COVID19 symptoms than what WHO has captured so far

#coronaviruskenya
#COVIDIOTS… https://t.co/Q5ga7GQgvB",2020-03-23 15:27:59,3
1242110792914345987,#coronaviruskenya let's stay at home,2020-03-23 15:27:44,0
1242096262511505416,Just don't drink the sanitizer #covid19ug #coronaviruskenya,2020-03-23 14:30:00,1
1242110768176418819,RT @sheilajayhamis: Are you in pain or feel sick or have any of the above health problems? You can text call or whatsapp 0742419426 and I c…,2020-03-23 15:27:39,0
1242064410216194054,"People are asking why the government hasn't announced a total lockdown, look at how many families will be affected,… https://t.co/u6W7T9U9hG",2020-03-23 12:23:26,1
1242110745179021312,"So This virus too cannot stand trash, wow just wow
#COVIDIOTS #coronaviruskenya #COVID19 #MulikaCorona https://t.co/t4nLsP77hq",2020-03-23 15:27:33,0
1242110412319047681,"Your favourite ENIGMA has not told you to wash hands or donated any hand wash sanitizers...hey, can you die faster? #coronaviruskenya",2020-03-23 15:26:14,0
1242110399325130753,"Kenyans who has identified how we cook the 4G Network?? 
 #coronaviruskenya",2020-03-23 15:26:11,2
1242063975648542720,"Since all confirmed cases came through JKIA, where are the flight attendants who were on duty on those planes..
 #coronaviruskenya",2020-03-23 12:21:42,0
1242110257914171396,@MOH_Kenya @KenyaGovernors @SpokespersonGoK @KEMRI_Kenya @WHOKenya @Amref_Kenya @KenyaRedCross @UNAIDS_Kenya Tracin… https://t.co/s0uc3T4KaZ,2020-03-23 15:25:37,1
1242110231838064647,"But after 14 days, you don't have cash, what will they do? Detain you, can't auction any of your belonging #coronaviruskenya",2020-03-23 15:25:31,0
1242110165563969537,"4G network coverage is good. It's worth appreciate. 

Now let it be one mitigation measure at a time.

Bring more e… https://t.co/BXBy62UxGs",2020-03-23 15:25:15,0
1242110102938759168,Watching all apocalyptic shows... getting my notes ready.... #coronaviruskenya,2020-03-23 15:25:00,1
1242095800303443969,"China has the vaccine but they won't talk 
Do u knw why?

They want to  wait till almost the  world get affected ve… https://t.co/W7RZAeKBp8",2020-03-23 14:28:10,1
1242081010877173761,"Its not about what the government can do for you but instead what you can do for the government.
#coronaviruskenya… https://t.co/m2zD9UGS0I",2020-03-23 13:29:24,0
1242080993336594437,"Dating Answers in the Context of Online Dating https://t.co/zGYXzeFvMG via @Necro__art
#coronaviruskenya… https://t.co/3HFFFuDkMA",2020-03-23 13:29:20,0
1242109862189961218,"Kenyans will never learn.
#coronaviruskenya https://t.co/txZk4diFDn",2020-03-23 15:24:03,0
1242095636889194498,Our Social Economic wellbeing is as important as our Health and so the Government should not overlook one over the… https://t.co/iTUGU9vvQ4,2020-03-23 14:27:31,0
1242109713363415044,Here is a Case of Citizenry Ignorance That Could see Government Impose Lockdown Over COVID-19 Fears… https://t.co/myJRygr3sQ,2020-03-23 15:23:27,0
1242080726918496259,"What To Do If You Suspect Your Loved One Has Coronavirus 

#coronaviruskenya #StayHome #MulikaCorona https://t.co/so0Ko07hC6",2020-03-23 13:28:16,0
1242109481502347264,"Did you know that the wifi balloon by #telkom and #GoogleLoon will grow food from the air space, provide rent and s… https://t.co/AxpT6vWzzc",2020-03-23 15:22:32,0
1242080639001731073,"Dating Online- A New Way to Get Your Match https://t.co/r2tcGlZ219 via @Necro__art
#coronaviruskenya… https://t.co/vF09SbKk5p",2020-03-23 13:27:55,0
1242109431954972677,"End of Days
Which movie is this Trivia
#coronaviruskenya 
#WorkFromHome 
#COVID19 https://t.co/wY80Uf0IAa",2020-03-23 15:22:20,1
1242109382340608000,"Constituents will be okay without you

Parishioners will pray without you

Press conferences will go just fine with… https://t.co/XzCFqMS5xw",2020-03-23 15:22:08,1
1242109326875131904,Apparently here is the so called deputy governor slaying aftrr landing.. The impact is unimaginable 😠.. So many arw… https://t.co/PpWVRWrJUe,2020-03-23 15:21:55,0
1242109313398734852,This priest's case is a true example of death at the funeral.The guy gave bread to all catholic faithfuls in Siaya.… https://t.co/1Q7HVGnLz9,2020-03-23 15:21:52,0
1242095273721114631,"Self Quarantine folks... Corona is really
Lets protect ourselves and our country
#coronaviruskenya #UhuruKenyatta… https://t.co/Tq07fvficl",2020-03-23 14:26:04,0
1242109238673096706,"who Advices Uhuru Kenyatta??..again,does he have his own brain to make his final decisions at times?.. Kenyans are… https://t.co/TBQO1QDo5D",2020-03-23 15:21:34,1
1242095132150816769,#coronaviruskenya one more case confirmed.,2020-03-23 14:25:31,0
1242108913371267074,"Take a minute to get this logic on #coronaviruskenya 
@mucheru @StateHouseKenya @IG_NPS @FredMatiangi… https://t.co/x4SV0PXitU",2020-03-23 15:20:16,0
1242108884401229826,@KeEquityBank Kikuyu branch ATM lobby has no hand sanitizer and people are handling money. #Coronaviruskenya #COVID19,2020-03-23 15:20:09,0
1242108874662072321,"#StayHomeStaySafe #StayHome #MondayMotivation #coronavirusKenya

If you are experiencing mental health challenges d… https://t.co/7TApfkDba2",2020-03-23 15:20:07,0
1242108848124633089,My chances of survival depends on other people using common sense #COVIDIOTS #coronaviruskenya #StayHome… https://t.co/IElsmec3NJ,2020-03-23 15:20:01,1
1242108805644771331,"In Kenya, we held #NationalPrayerDay by @StateHouseKenya over #coronaviruskenya . In God we trust https://t.co/OpCdaYQ3oC",2020-03-23 15:19:51,1
1242108781993091078,Only #Blockchain technology will save us from this #coronaviruskenya Nightmare #COVID19,2020-03-23 15:19:45,0
1242108640275939330,This is what the Govt Should be doing right now #coronaviruskenya https://t.co/o1IwLWon6E,2020-03-23 15:19:11,0
1242094922859151362,@lawsocietykenya  is already proposing measures to save businesses and the economy among them temporary waiver of P… https://t.co/U17mQ71Kl8,2020-03-23 14:24:41,0
1242108563922788352,"Wash your hands always with Running water 🚿 it’s very easy to contact this virus 🙏🏽🙏🏽🙏🏽🙏🏽

#CoronavirusInSA… https://t.co/qB2zzAA2Bq",2020-03-23 15:18:53,6
1242108561901129731,"We need to contain #COVID19 here in Kenya while we still can, bcoz if we don't, we might have to setup a makeshift… https://t.co/4dnGIWBYCp",2020-03-23 15:18:53,0
1242108513817628672,"This is why were SHITEHOLE COUNTRIES
#coronaviruskenya
Siaya
president uhuru kenyatta
Telkom https://t.co/36RgawV7Ke",2020-03-23 15:18:41,1
1242108500320440328,"@K24Tv @MutahiKagwe condemning is not enough, put your feet down and issue some guidelines not to be crossed... Ask… https://t.co/UPrnV2Xwor",2020-03-23 15:18:38,0
1242108482234580992,"Save your life, save others, stay at home! #coronaviruskenya",2020-03-23 15:18:34,0
1242094761911234562,"One more COVID-19 case confirmed in Kenya; number rises to 16, Health CS Kagwe says #coronaviruskenya Cc @MwamloleWarraka @DrMwamlole",2020-03-23 14:24:02,0
1242079407663190016,Staying at home has mental issues #coronaviruskenya,2020-03-23 13:23:02,0
1242108366509531136,"Pay for us rent please Jack Ma 
For only one month 
#coronaviruskenya https://t.co/BE3bbfAdYe",2020-03-23 15:18:06,1
1242108219796963331,"Total lockdown is more than late.why lock people in their dying state(sick),its better lockdown in living state(hea… https://t.co/jng5yJhYMI",2020-03-23 15:17:31,1
1242108064456720384,Hilarious but message home... #coronaviruskenya #sanitize https://t.co/Xyv1YuEnSa,2020-03-23 15:16:54,0
1242108050674266113,Total lock down now. No way out without it  #coronaviruskenya #UhuruKenyatta #NTVNews,2020-03-23 15:16:51,0
1242108045456523265,"See how tro tro passengers run secof two Chinese 
#MMRS #COVID19NIGERIA
#prayforitaly #Chloroquine #pidginnews… https://t.co/FJOEAkFAZe",2020-03-23 15:16:49,0
1242108017253986304,A Government's system contributes to determination of rate of bounce back from the negative economic impact that… https://t.co/bg93t8eoYT,2020-03-23 15:16:43,0
1242108011260362752,Fuck president #UhuruKenyatta are we supposed to download food or what the fuck does faster internet got to do now.… https://t.co/d5eWJNprH4,2020-03-23 15:16:41,1
1242108005442818048,"China was fighting only Corona, so they won. Our fight is against ignorance, different ideologies, religious differ… https://t.co/qrs0Vwg0nK",2020-03-23 15:16:40,0
1242107992981549056,@GeorgeOnsase Follow I follow back ASAP #coronaviruskenya,2020-03-23 15:16:37,6
1242094464329551872,Wananchi are the only ones taking the heat? Why can't the ERC check their pricing? #coronaviruskenya,2020-03-23 14:22:51,0
1242107920826892289,Tracking #COVID19 in Africa Check out https://t.co/LQvJxekBKN for the latest statistics #coronaviruskenya… https://t.co/AhGrSxMqEF,2020-03-23 15:16:20,0
1242107890917412866,"What is @ntsa_kenya &amp; @MOH_Kenya doing about Bodaboda, it is another means of transport that will spread Corona Virus. 
#coronaviruskenya",2020-03-23 15:16:13,0
1242107873926184961,#coronaviruskenya If only they'll provide food at outdoor step we'll quarantine https://t.co/20DMrC6gcx,2020-03-23 15:16:09,0
1242078841381752835,"Stay home, stay safe and make your orders here and it will be delivered to your doorstep. https://t.co/6xmE9SFnxC… https://t.co/MHUJbpig0Q",2020-03-23 13:20:47,0
1242078818103418881,"Oh wow! Here we go ...
#StayAtHome 
#coronaviruskenya https://t.co/yib2g7aEtu",2020-03-23 13:20:41,0
1242107798374297603,@StateHouseKenya are you watching New York Governor  @NYGovCuomo presser? Please next time don’t come to us with th… https://t.co/RzY734VasM,2020-03-23 15:15:51,1
1242107776328925184,"Everything was going perfectly fine in Kenya, Until this guy said, he'll stop reggae
#coronaviruskenya #COVIDIOTS… https://t.co/wCc0zKBYuS",2020-03-23 15:15:45,1
1242107775435628546,Huyu priest manze ametumess Sana if this thing hits Eastlands we are done #coronaviruskenya,2020-03-23 15:15:45,0
1242107763557388290,"Kenya now confirms 1 more case of #Covid_19KE totaling 16 ~Mutahi Kagwe. 
Governor Alfred Mutua has banned  BodaBod… https://t.co/BhH4KmewmL",2020-03-23 15:15:42,4
1242094271005691904,"One more COVID-19 case confirmed in Kenya; number rises to 16, Health CS Kagwe says. #coronaviruskenya https://t.co/EVQGjoLuSc",2020-03-23 14:22:05,0
1242107695529889794,"@SwvlKenya there are no sanitizers at the vehicles we are boarding....are we safe 
#coronaviruskenya",2020-03-23 15:15:26,1
1242094217289228290,"Very good announcement, wrong timing. Anyone who works online can already afford a decent internet connection. 4G w… https://t.co/wOb1UMeNen",2020-03-23 14:21:53,1
1242107647878467584,"“He who cures a disease may be the skillfullest, but he that prevents it is the safest physician.” - Thomas Fuller.… https://t.co/exGakX7Eqc",2020-03-23 15:15:15,0
1242094189942366208,@KBCChannel1 Oh #COVID19 shutting him down + his reggaes @RailaOdinga @TheODMparty   #coronaviruskenya #LockDownKenya,2020-03-23 14:21:46,1
1242094184112304129,Lower the fuel prices #coronaviruskenya,2020-03-23 14:21:45,1
1242094167645458433,Kenyans on twitter putting pressure on the govt for total #LockdownNow while still early to contain… https://t.co/PXToZQmQ7F,2020-03-23 14:21:41,0
1242107532971331591,"I thought as a nation: we were knackered, frustrated &amp; looking for a way out!

The youths were depressed, mentality… https://t.co/KbY8rmry1r",2020-03-23 15:14:47,0
1242107507440529411,"RT @NationBreaking: KENYA CONFIRMS one more coronavirus case, bringing total to 16 in the country, Health CS Mutahi… https://t.co/WAqDHKG7bp",2020-03-23 15:14:41,1
1242107476037849089,"@ItsMutai Nyeri, Nakuru 4NTE Sacco is compliant. Fare slightly up by 250 Bob. #coronaviruskenya",2020-03-23 15:14:34,0
1242107418085130245,"Learn from me how to work from home and make atleast daily 3,000 daily using your smartphone.
Contact +254727045754… https://t.co/jZAeS8owjF",2020-03-23 15:14:20,0
1242107352729432067,All coming to the village we will Quarantine you by force. 😀#coronaviruskenya #WaterAndFoodFirst,2020-03-23 15:14:04,0
1242107321658023938,"I was Paranoid and Wiping Down Everything – Kamene Goro on #CoronavirusPandemic

#coronaviruskenya #StayHome https://t.co/DleFKRboVr",2020-03-23 15:13:57,2
1242107284072943617,"As we all try n stay safe, remember; hand sanitizers are about 60% alcohol. They are highly flammable. Don't saniti… https://t.co/FHkA4jeAwI",2020-03-23 15:13:48,1
1242107175461421060,"Natural ways of flattening your Tummy. No chemical in It. Results within three weeks. Ask me ""HOW"" on WhatsApp no 0… https://t.co/a5kVvDIfdL",2020-03-23 15:13:22,0
1242078240677691394,At this POINT we either heed to instructions. .We've learned lessons from affected countries &amp; for sure they've sim… https://t.co/AJUOIrS9OJ,2020-03-23 13:18:23,0
1242093616899723264,"😢This damn thing is sabotaging everything
 #Coronaviruskenya#MulikaCorona https://t.co/9VFZZor48b",2020-03-23 14:19:29,0
1242107117735198720,Can you imagine matatus adhering to carrying 60% passengers all in fight against #coronaviruskenya let's all play o… https://t.co/seBLC8FQqt,2020-03-23 15:13:08,0
1242106974927573000,"@SafaricomPLC Apana tunataka zile za 200 MBs ..
Don't you think this is the worst time nyinyi kutuondolea hio disco… https://t.co/HD8knk5hdg",2020-03-23 15:12:34,2
1242106952882233344,Launching 4G at a time of pandemic when other countries are in 5G is a disgrace to Kenyans #coronaviruskenya,2020-03-23 15:12:29,1
1242106875400912897,The worst thing they done was telling people the virus isn't that harmful to young people lol #coronaviruskenya,2020-03-23 15:12:10,3
1242106815518736385,So the guy decided today to be an influencer for #telkom. Recently Twitter influencers were talking about… https://t.co/4xl5iAPkIT,2020-03-23 15:11:56,3
1242106754575536131,@CsMutahiKagwe @mucheru @CSDefence_Kenya schools can be wonderful isolation facilities. Now that they are closed. C… https://t.co/xFrzr2IlTJ,2020-03-23 15:11:42,0
1242106716088668161,"Teenagers taking lead in sensitizing fellow teens and the public on how to keep safe #Sanitize
#StayAtHome… https://t.co/2eKo46sSwH",2020-03-23 15:11:32,1
1242106699542126592,Shortly after the  break there is going to be a broader revelation on why #coronaviruskenya and the world someone t… https://t.co/ufjCRFKanK,2020-03-23 15:11:29,0
1242106655699079169,"It'll be very unfair if all of us Kenyans are struggling to flatten the #COVID19 infection curve, and yet some imbe… https://t.co/Tx0Lq9Ayzl",2020-03-23 15:11:18,2
1242106496848191494,"Serekali the fuel prices should go down, the bus fare keeps rising  #coronaviruskenya",2020-03-23 15:10:40,0
1242106451440664578,@KinyanBoy @kmpdu @KmpdcOfficial Yes. Even most private hospitals are not providing proper PPEs for staff. If… https://t.co/5r54nBuBss,2020-03-23 15:10:29,0
1242106401113214987,#UhuruKenyatta @UKeynatta I was  waiting to hear about 1-food 2-rent 3-electricity 4-water 5-movement 6-testing kit… https://t.co/N8gXQ8zGtC,2020-03-23 15:10:17,1
1242106305663426562,"#COVID19 is no joke;Vatican is in Rome,Italy,a county where even Pope decided to go into exile.
#coronaviruskenya… https://t.co/lSHgVXpceu",2020-03-23 15:09:55,0
1242077487011676163,"#FeaturingApocalypse
Let us go back to the LORD He will us.
#coronaviruskenya 
#COVID19",2020-03-23 13:15:24,0
1242106223304073216,"#coronaviruskenya
#UhuruKenyatta
#StaySafeStayHome 

Dear president please address the issue on lock down hatutaki… https://t.co/veHI3W67PH",2020-03-23 15:09:35,1
1242106151090749440,"BREAKING: 

- Kenya confirms one more Coronavirus case bringing the total confirmed cases to 16.
- Let's adhere to… https://t.co/ySaWwsBbGS",2020-03-23 15:09:18,1
1242106103099506690,My only source of daily bread was cut short last night. It's now just me and life. Hata afadhali kupata hiyo Corona… https://t.co/jw8EYmUkx9,2020-03-23 15:09:06,0
1242106038242947076,"No slapping.......👏🏿👏🏿👏🏿👏🏿. Posho mill Quarantined in Ebusakami,Western Kenya🤣🤣🤣
#coronaviruskenya @KenyanTraffic https://t.co/h5GLhz7Xs0",2020-03-23 15:08:51,1
1242092669293203457,“They will create the virus themselves and pretend to take their time to find the solution when they already have i… https://t.co/VGHvl2zXMg,2020-03-23 14:15:43,1
1242106005321920513,Let's continue praying for our nation. It started with 1 woman. Less than a week we are at 16cases of #COVIS19 .It'… https://t.co/hLzrPbwCO0,2020-03-23 15:08:43,1
1242105951810977792,"Two Africans have already succumbed to covid -19.
Cases of infections are increasing in South Africa, Nigeria and Algeria.
#coronaviruskenya",2020-03-23 15:08:30,3
1242092467828260864,@ntvkenya Some a joker smoker #coronaviruskenya #PresidentUhuruKenyatta,2020-03-23 14:14:55,0
1242105802615390208,100k fully recovered. There is light at the end of the tunnel. #coronaviruskenya https://t.co/gx7qidThBT,2020-03-23 15:07:55,1
1242105797833875456,"I was very busy in the morning replying all these...
""Niwekee kwa hii namba, Sai tu pls.""
#coronaInkenya 
#coronaviruskenya 
#StayHome",2020-03-23 15:07:54,0
1242105772609351685,I wish Health CS and @MOH_Kenya  could be taking questions from all the journalists present during media briefing.… https://t.co/ItbxgLJoxf,2020-03-23 15:07:48,1
1242105667353227268,"Patient 31 already? #LockdownNow
#Coronaviruskenya
Siaya
https://t.co/8IyjbEzuXt",2020-03-23 15:07:22,2
1242105648470523905,"Follow for, a quick follow back. 
#StayHome
#coronaviruskenya",2020-03-23 15:07:18,0
1242105566924865537,"Abt today's 4G statement should we blame the advisor or alcohol🤔🤔🤔🤔am worried,,,kesho itakuwa brookside… https://t.co/fEum2K1BW4",2020-03-23 15:06:59,0
1242105543168348161,Nandi County it's business as usuall no quarantine now masks only few water point at supermarket entries to wash ha… https://t.co/EXq47wEm5f,2020-03-23 15:06:53,0
1242105525032177664,forcing people to stay home without planning for their provisions is blank stupid!! Gok should be disbanded after t… https://t.co/m8OVxeX6dR,2020-03-23 15:06:49,0
1242105494883446796,People flying into the country will be quarantined by force.  (This should have been infected when we confirmed the… https://t.co/6FabLMpEmR,2020-03-23 15:06:41,0
1242105489607004160,"With the directive to ensure we respect distance, the guys who have had to pay double in the name of ukikalia viti… https://t.co/yGHLTZGjVI",2020-03-23 15:06:40,0
1242105439111831553,"Thanks alot Mr. President for the 4G network whi we can use to download; food, sanitizers, water, rent, pay loan, c… https://t.co/00Fyb6cPqA",2020-03-23 15:06:28,0
1242092199082418177,"RT @willfredkirui: @mwaijames And the chain that kilifi idiot DG caused might be endless,,
#prayforKenya #COVIDIOTS #coronaviruskenya #Muli…",2020-03-23 14:13:51,0
1242105377581383683,"CoronaVirus LOCKDOWNS , But this dude travelled to space to plead on god to destroy the Earth. Watch more on my You… https://t.co/fbYVFWizJb",2020-03-23 15:06:13,0
1242105349798330369,You stand infront of people calling an emergency press conference in a crtical time to tell them about internet!!!!… https://t.co/Pet9Dwchxn,2020-03-23 15:06:07,2
1242105309889540100,#coronaviruskenya other companies should emulate this if all could consider giving back to its employees who have t… https://t.co/uLYH0NS5Bs,2020-03-23 15:05:57,1
1242105264075083781,"UPDATES
Pastor Forcefully quarantined After Traveling From Sweden.

A woman who traveled back from Sweden last Wedn… https://t.co/dmsedTwdWz",2020-03-23 15:05:46,0
1242105235700678658,"Religion shall be the end of Africa. To be objective and progress, we must first step back from religion the way Eu… https://t.co/S2ViBvsLcZ",2020-03-23 15:05:40,0
1242076381787422722,Why didn't you add this #uhurumustgo? I mean after the #coronaviruskenya we should initiate a #RevolutionNow and se… https://t.co/0BeqGjgLQS,2020-03-23 13:11:00,2
1242105193728290817,"Lord have mercy
@Hot_96Kenya
#coronaviruskenya https://t.co/1xgUfkFqf3",2020-03-23 15:05:30,0
1242105189382918145,"May be we entered through Exit door  🙄 
 #COVID19 
#coronaviruskenya 
#COVIDIOTS 
#coronaInkenya",2020-03-23 15:05:29,0
1242105134299185153,"Common sense dictates that, for fuel prices to come down, #FuelMustCome too...

Government imposing unworkable and… https://t.co/96VZx0r3dE",2020-03-23 15:05:15,0
1242105075780259842,A small backyard reminder that there’s still beauty in the world #StayAtHome #coronavirus #COVID19 #coronaviruskenya https://t.co/O8LocDaZ3G,2020-03-23 15:05:01,2
1242105025075257347,@Honkenyatta @UKeynatta umetupima tu ukaona network is what we need more than the basic needs...it's end month we n… https://t.co/2PFtoTcSNv,2020-03-23 15:04:49,1
1242105019568140288,CS Kagwe announced that the latest confirmed case had come into close contact with one of 8 individuals who tested… https://t.co/0EYpGZu42z,2020-03-23 15:04:48,11
1242105006624591878,"Meanwhile follow me on instagram
#coronaviruskenya
#coronaInkenya #Italy https://t.co/1kz4WxzTpL",2020-03-23 15:04:45,0
1242076004115415040,#coronaviruskenya time to start fumigation of Mombasa streets @HassanAliJoho #MulikaCorona,2020-03-23 13:09:30,0
1242091677159813121,"This is fantastic😂😂👌👌
#COVIDIOTS #nthroom_stop #COVIDー19 #CEANOBBB20 #coronaviruskenya #COVID19 https://t.co/ryoiFhJAJP",2020-03-23 14:11:47,2
1242104707906232322,"Hey. You.Shit's hard and life can weigh a lot.Those inner voices can be a  bitch,and the world looms with gloomy sk… https://t.co/HBiyXJoJYh",2020-03-23 15:03:34,1
1242104569741672450,"7. An 8 to 5 work day is highly overrated. 
9. Some people will lose jobs, your cruel employer may have a light bul… https://t.co/yLJN4J0kYy",2020-03-23 15:03:01,2
1242091423828238336,"17:08good work at @RoyalSacco  everything seem to be owesome #WeShallOvercome @Ma3Route
@KenyanTraffic… https://t.co/Kx7ARLtByo",2020-03-23 14:10:47,1
1242104563785760770,"3. The biggest pillar in healthcare is the human resource , not expensive equipment.
4. An organized public transpo… https://t.co/rpGooDoeG1",2020-03-23 15:02:59,2
1242104562556813319,"@NationBreaking IMPUNITY in God's name 😷
#COVID19 #MulikaCorona #coronaviruskenya",2020-03-23 15:02:59,1
1242104561269198848,"This virus will expose the bubble in which we live. We will learn a few things: 

1. We are not the silicon savanah… https://t.co/T52KaHJBC3",2020-03-23 15:02:59,2
1242104557154557952,"Its only the working ""middle class"", a very small % of Kenyans that have &amp; are worried about loans. The poor, tala(… https://t.co/WJQ6hE949J",2020-03-23 15:02:58,4
1242104487591976960,Whoever was tripping that Main switch at Eskom and telling us it's #loadshedding must be in #Quarantine because wow… https://t.co/6HiyXfUXRl,2020-03-23 15:02:41,1
1242091230013636608,We need Respiratory Ventilators ! Cant emphasis this more #coronaviruskenya !,2020-03-23 14:10:00,0
1242091217665560582,"The bigger the ass,The LUO the face😎😎 #coronaviruskenya",2020-03-23 14:09:57,0
1242104418176245761,So President Uhuru Kenyatta kept us on hold for 3 hours anxiously waiting for him to address the country only for h… https://t.co/3IHBjcG2nv,2020-03-23 15:02:25,6
1242104279625879552,@OleItumbi Are you trying to direct the media to the hotel so that they can check the guest manifest?… https://t.co/yAPrawaqgI,2020-03-23 15:01:52,2
1242075305554128897,"#cluelessGOK : To hell with the 4G internet, we need real quarantine, food &amp; water #WaterAndFoodFirst 

Blogger Rob… https://t.co/cbmuKC5NeG",2020-03-23 13:06:44,1
1242090898781024257,"Still waiting for the top government officials to take pay cut ,to see whether we can save this ever failing econom… https://t.co/Axru1yYNJQ",2020-03-23 14:08:41,1
1242104208242991104,"The govt of Kenya is doing things on reverse order and really treading on dangerous ground
By closing the smallest… https://t.co/YLWPYMwde2",2020-03-23 15:01:35,0
1242075217645703168,"So the Govt want us to believe that they are genuinely fighting this #CoronavirusPandemic when they still allow ""po… https://t.co/qHhqxnJQVU",2020-03-23 13:06:23,1
1242104144342716416,Invention of the year #coronaviruskenya https://t.co/gJSGkZBzkn,2020-03-23 15:01:19,0
1242104086067118082,"The problem of being governed by a rich kid, to them 5G network its a big threat. #richkidsyndrome
What wanjiku wan… https://t.co/50aFctoNKj",2020-03-23 15:01:05,0
1242104020602322953,"RT @BlackSmithInk: The position does not make the man. It is the integrity of character, the spirit of Christ, that makes him thankful, uns…",2020-03-23 15:00:50,0
1242104005716779008,WE NEED YOUR HELP THE EBORAS #LockdownNow #COVIDIOTS #CoronavirusInSA #staysafe #Chloroquine #COVID19NIGERIA… https://t.co/2HclnmOrc5,2020-03-23 15:00:46,1
1242104002222923778,"Gov’t tracing contacts of the Catholic priest who led mass, burial in Siaya  who has tested positive for #COVID19… https://t.co/w9XvPWZTa2",2020-03-23 15:00:45,1
1242103989237362688,"This is what we call social distancing.
#coronaviruskenya https://t.co/8w0ZUIQjfQ",2020-03-23 15:00:42,1
1242103897482813441,I don't remember the last time I saw a government minister in #Kenya apologising for anything. Thank you CS Mutahi… https://t.co/igh2vWhMNG,2020-03-23 15:00:20,2
1242103806554443776,"@NationBreaking this is extreme.....are taxes paid out of penniless pockets, if now they wont turn to looting, mugg… https://t.co/n6KO4O1hdo",2020-03-23 14:59:59,0
1242103801907154947,"#UhuruKenyatta
But our president was giviing free market to Telkom and free business for google looms to test marke… https://t.co/gOI0xD90px",2020-03-23 14:59:58,0
1242103783217381379,"Invest in yourself and your home so that you can enjoy being at home with yourself 

#COVID19SouthAfrica #COVIDー19… https://t.co/5aPnjsju6S",2020-03-23 14:59:53,0
1242103716511133697,"Delingpole: Woke ‘Hug a Chinese Person‘ Propaganda Didn‘t Age Well https://t.co/9nLQauaWiP
#Ignorantkenyans #coronaviruskenya",2020-03-23 14:59:37,1
1242090256112988167,"To the religious, it is intellectually lazy to use a Bible or Quran to defend your position. No one ever passes a p… https://t.co/AIXcqYeRQI",2020-03-23 14:06:08,1
1242103528287612936,"@sautisol Nice work
Am making a few calls after the pandemic #coronaviruskenya you guys will be cabinet… https://t.co/UyGvgvgM9q",2020-03-23 14:58:52,0
1242103494137479168,#coronaviruskenya #coronaInkenya #COVIDIOTS #COVID19 #Italy Stay home and avoid dying infected with #COVID19… https://t.co/8GnZNDa2Jd,2020-03-23 14:58:44,1
1242074240117071875,"#coronaviruskenya Uhuru Kenyatta is such a failure,he lost a de ja vu moment, you should have acted fast than this… https://t.co/yQUBx7SYHu",2020-03-23 13:02:30,0
1242074224363274242,So President Uhuru Kenyatta  just offers 4G across the country? Just watch how these men talk about kenyans are ign… https://t.co/9TLngkWLfB,2020-03-23 13:02:26,0
1242074174002286593,"#coronaviruskenya
NOW KENYANS YOU HAVE FREEDOM TO CHOOSE BETWEEN RESTING IN HOME AND RESTING IN PEACE. https://t.co/4jN9x41OY4",2020-03-23 13:02:14,2
1242090005385936902,"""Africans"" We Joke Too Much this is 👇in Ghana they Are Allegedly Sanitising Their Streets The Exhaust Smoke Coming… https://t.co/K1ayVLtbfq",2020-03-23 14:05:08,1
1242074163503943686,Our first mistake is not to reveal the names of Corona victims. If one can only catch the disease from someone else… https://t.co/acp35k25IT,2020-03-23 13:02:11,1
1242103376558653442,Virologists seem to suggest the relatively slower spread of #coronaviruskenya and  Africa is due to higher temperat… https://t.co/XhgrWgYtV6,2020-03-23 14:58:16,0
1242103350088384513,"Lock down is a good idea but it only favours the rich, I've done a survey and most Kenyans are saying they rather d… https://t.co/vRv1JNzXuz",2020-03-23 14:58:10,0
1242103295637966849,"The journey of planning is from P to D.
#MwalimuPLUS journey is through the values -'LEARNS'

L is for Learning- Co… https://t.co/2c9fIEUuIr",2020-03-23 14:57:57,0
1242103191120023553,"Don’t suspend international flights, allow them to come. However, everybody coming from now henceforth should under… https://t.co/fdiilh3kcU",2020-03-23 14:57:32,1
