tweet_id,text,created_at,likes,text length,polarity
1242107647878467584,disease may physician fuller,2020-03-23 15:15:15,0,28,0.0
1242094189942366208,oh could shutting,2020-03-23 14:21:46,1,17,0.0
1242094184112304129,lower fuel,2020-03-23 14:21:45,1,10,0.0
1242094167645458433,twitter pressure total still early contain,2020-03-23 14:21:41,0,42,0.05
1242107532971331591,thought nation looking way depressed mentality,2020-03-23 15:14:47,0,46,0.0
1242107507440529411,one case total country health,2020-03-23 15:14:41,1,29,0.0
1242107476037849089,complaint fare slightly bob,2020-03-23 15:14:34,0,27,-0.23333333333333334
1242107418085130245,learn work home make daily daily,2020-03-23 15:14:20,0,32,0.0
1242107352729432067,coming village quarante force,2020-03-23 15:14:04,0,29,0.0
1242107321658023938,paranoid everything,2020-03-23 15:13:57,2,19,0.0
1242107284072943617,try n stay safe remember hand alcohol highly inflammable dont,2020-03-23 15:13:48,1,61,0.33
1242107175461421060,natural way flattening mummy chemical within three ask,2020-03-23 15:13:22,0,54,0.1
1242078240677691394,point either heed were learned affected sure,2020-03-23 13:18:23,0,44,0.5
1242093616899723264,damn thing everything,2020-03-23 14:19:29,0,21,0.0
1242107117735198720,imagine carrying fight play,2020-03-23 15:13:08,0,27,0.0
1242106974927573000,a dont think worst time,2020-03-23 15:12:34,2,23,-1.0
1242106952882233344,g time anaemic g disgrace,2020-03-23 15:12:29,1,25,0.0
1242106875400912897,worst thing done telling people virus harmful young people,2020-03-23 15:12:10,3,58,-0.45
1242106815518736385,guy decided today influence recently twitter talking,2020-03-23 15:11:56,3,52,0.0
1242106754575536131,wonderful isolation closed c,2020-03-23 15:11:42,0,28,0.45
1242106716088668161,taking lead fellow been public keep safe,2020-03-23 15:11:32,1,40,0.25
1242106699542126592,shortly break going revelation world someone,2020-03-23 15:11:29,0,44,0.0
1242106655699079169,unfair u struggling flatten could infection curve yet be,2020-03-23 15:11:18,2,56,-0.5
1242106496848191494,fuel go bus fare rising,2020-03-23 15:10:40,0,23,0.0
1242106451440664578,yes even private providing proper staff,2020-03-23 15:10:29,0,39,0.0
1242106401113214987,waiting hear food rent electricity water movement testing kit,2020-03-23 15:10:17,1,61,0.0
1242106305663426562,could county even pope decided go exile,2020-03-23 15:09:55,0,39,0.0
1242077487011676163,u go back lord u could,2020-03-23 13:15:24,0,22,0.0
1242106223304073216,dear president please address issue lock,2020-03-23 15:09:35,1,40,0.0
1242106151090749440,breaking one case total confirmed adhere,2020-03-23 15:09:18,1,40,0.2
1242106103099506690,source daily bread cut short last night life corona,2020-03-23 15:09:06,0,51,0.0
1242106038242947076,slapping mill,2020-03-23 15:08:51,1,13,0.0
1242092669293203457,create virus pretend take time find solution already,2020-03-23 14:15:43,1,52,0.0
1242106005321920513,continue praying nation woman le week,2020-03-23 15:08:43,1,37,0.0
1242105951810977792,two already could increasing south,2020-03-23 15:08:30,3,34,0.0
1242092467828260864,joke smoker,2020-03-23 14:14:55,0,11,0.0
1242105802615390208,k fully light end tunnel,2020-03-23 15:07:55,1,24,0.4
1242105797833875456,busy morning said tu,2020-03-23 15:07:54,0,20,0.1
1242105772609351685,wish health could taking present medium bringing,2020-03-23 15:07:48,1,48,0.0
1242105667353227268,patient already,2020-03-23 15:07:22,2,15,0.0
1242105648470523905,follow quick follow back,2020-03-23 15:07:18,0,24,0.16666666666666666
1242105566924865537,g statement blame adviser alcohol brookside,2020-03-23 15:06:59,0,43,0.0
1242105543168348161,and county business quarante water point supermarket wash ha,2020-03-23 15:06:53,0,60,0.0
1242105525032177664,forcing people stay home without blank stupid,2020-03-23 15:06:49,0,45,-0.39999999999999997
1242105494883446796,people flying country force infected confirmed,2020-03-23 15:06:41,0,46,0.4
1242105489607004160,directive ensure respect distance pay double name,2020-03-23 15:06:40,0,49,0.0
1242105439111831553,thanks president g network use food water rent pay loan c,2020-03-23 15:06:28,0,57,0.2
1242092199082418177,chain idiot might,2020-03-23 14:13:51,0,17,-0.8
1242105377581383683,due travelled space plead god destroy earth watch,2020-03-23 15:06:13,0,49,-0.1625
1242105349798330369,stand people calling emergency press conference time tell,2020-03-23 15:06:07,2,57,0.0
1242105309889540100,emulated could consider giving back,2020-03-23 15:05:57,1,35,0.0
1242105264075083781,forceful traveling woman traveled back last,2020-03-23 15:05:46,0,43,0.0
1242105235700678658,religion shall end objective progress must first step back religion way e,2020-03-23 15:05:40,0,73,0.08333333333333333
1242076381787422722,didn add mean initiate se,2020-03-23 13:11:00,2,25,-0.3125
1242105193728290817,lord,2020-03-23 15:05:30,0,4,0.0
1242105189382918145,may exit door could,2020-03-23 15:05:29,0,19,0.0
1242105134299185153,common sense fuel come imposing unfordable,2020-03-23 15:05:15,0,42,-0.3
1242105075780259842,small reminder still beauty world could,2020-03-23 15:05:01,2,39,-0.25
1242105025075257347,tu network need basic end month n,2020-03-23 15:04:49,1,33,0.0
1242105019568140288,latest confirmed case come close contact one tested,2020-03-23 15:04:48,11,51,0.45
1242105006624591878,meanwhile follow,2020-03-23 15:04:45,0,16,0.0
1242076004115415040,time start fumigation street,2020-03-23 13:09:30,0,28,0.0
1242091677159813121,fantastic could could,2020-03-23 14:11:47,2,21,0.4
1242104707906232322,hey hard life weigh inner world gloomy,2020-03-23 15:03:34,1,38,-0.14583333333333334
1242104569741672450,work day highly people lose cruel employer may light,2020-03-23 15:03:01,2,52,-0.14666666666666664
1242091423828238336,good work everything seem,2020-03-23 14:10:47,1,25,0.7
1242104563785760770,biggest pillar human resource expensive equipment organized public,2020-03-23 15:02:59,2,66,-0.16666666666666666
1242104562556813319,impunity name could,2020-03-23 15:02:59,1,19,0.0
1242104561269198848,virus expose bubble live learn silicon,2020-03-23 15:02:59,2,38,0.13636363636363635
1242104557154557952,working middle class small worried poor talk,2020-03-23 15:02:58,4,44,-0.21666666666666667
1242104487591976960,whoever tripping main switch telling u must quarante now,2020-03-23 15:02:41,1,56,0.16666666666666666
1242091230013636608,need respiratory can emphasis,2020-03-23 14:10:00,0,29,0.0
1242091217665560582,bigger face,2020-03-23 14:09:57,0,11,0.0
1242104418176245761,president kept u hold anxiously waiting address country h,2020-03-23 15:02:25,6,57,-0.25
1242104279625879552,trying direct medium hotel check guest manifest,2020-03-23 15:01:52,2,47,0.1
1242075305554128897,hell g need real quarante food water rob,2020-03-23 13:06:44,1,40,0.2
1242090898781024257,still waiting top government take pay cut see whether save ever failing,2020-03-23 14:08:41,1,71,0.5
1242104208242991104,reverse order really treading dangerous,2020-03-23 15:01:35,0,39,-0.19999999999999998
1242075217645703168,want u believe genuinely fighting still allow po,2020-03-23 13:06:23,1,48,0.4
1242104144342716416,invention year,2020-03-23 15:01:19,0,14,0.0
1242104086067118082,problem rich g network big threat wan,2020-03-23 15:01:05,0,37,0.05833333333333333
1242104020602322953,position make man integrity character spirit thankful,2020-03-23 15:00:50,0,53,0.0
1242104005716779008,need help chloroquine could,2020-03-23 15:00:46,1,27,0.0
1242104002222923778,tracing catholic priest led mass burial tested positive could,2020-03-23 15:00:45,1,61,0.11363636363636363
1242103989237362688,call social,2020-03-23 15:00:42,1,11,0.03333333333333333
1242103897482813441,dont remember last time saw government minister anything thank,2020-03-23 15:00:20,2,62,0.0
1242103806554443776,penniless wont turn mug,2020-03-23 14:59:59,0,23,0.0
1242103801907154947,president free market free business test,2020-03-23 14:59:58,0,40,0.4
1242103783217381379,invest home enjoy home could could,2020-03-23 14:59:53,0,34,0.4
1242103716511133697,woke hug person propaganda age well,2020-03-23 14:59:37,1,35,-0.1
1242090256112988167,religious intellectual lazy use defend position one ever p,2020-03-23 14:06:08,1,58,0.016666666666666663
1242103528287612936,nice making anaemic cabinet,2020-03-23 14:58:52,0,27,0.6
1242103494137479168,could stay home avoid dying infected could,2020-03-23 14:58:44,1,42,0.0
1242074240117071875,lost de moment fast,2020-03-23 13:02:30,0,19,0.2
1242074224363274242,president g across country watch men talk,2020-03-23 13:02:26,0,41,0.0
1242074174002286593,freedom choose resting home resting peace,2020-03-23 13:02:14,2,41,0.0
1242090005385936902,joke much allegedly street exhaust smoke coming,2020-03-23 14:05:08,1,47,-0.1
1242074163503943686,first mistake reveal corona one catch disease someone else,2020-03-23 13:02:11,1,58,0.25
1242103376558653442,seem suggest relatively spread due higher,2020-03-23 14:58:16,0,41,0.041666666666666664
1242103350088384513,lock good idea rich done survey saying rather,2020-03-23 14:58:10,0,45,0.5375
1242103295637966849,journey p journey learning,2020-03-23 14:57:57,0,26,0.0
1242103191120023553,suspend international allow come however everybody coming henceforth,2020-03-23 14:57:32,1,68,0.0
1242103130021560321,people get sick could mild illness recover home source,2020-03-23 14:57:18,0,54,-0.1904761904761905
1242103099478638592,enforced could,2020-03-23 14:57:10,2,14,0.0
1242103045686779910,let sit,2020-03-23 14:56:57,0,7,0.0
1242089626191486979,united stand anaemic,2020-03-23 14:03:38,0,20,0.0
1242103004876201991,ignorance anaemic kill,2020-03-23 14:56:48,0,22,0.0
1242102988304535553,talking g appealing,2020-03-23 14:56:44,0,19,0.5
1242102977143373825,government need act fast otherwise big trouble dont act right people need,2020-03-23 14:56:41,1,73,0.07142857142857142
1242102931324727296,could,2020-03-23 14:56:30,0,5,0.0
1242102922281766912,could classic theory,2020-03-23 14:56:28,0,20,0.16666666666666666
1242073619011952640,truth make hard extremely uncomfortable f,2020-03-23 13:00:02,4,41,-0.39583333333333337
1242102912219832321,travel measure ferry am bore salary route,2020-03-23 14:56:26,0,41,0.0
1242102897724329987,meeting deputy governor currently h,2020-03-23 14:56:22,0,35,0.0
1242102887184031744,deafening silence cook battalion perhaps government food,2020-03-23 14:56:20,3,56,0.0
1242073485733777409,even directive road still filling pa,2020-03-23 12:59:30,2,36,0.0
1242102555573997572,report contain way shock like locus,2020-03-23 14:55:01,2,35,0.0
1242102511894478848,like,2020-03-23 14:54:50,0,4,0.0
1242102511579906048,update additional new case could,2020-03-23 14:54:50,0,32,0.13636363636363635
1242073259253866502,well put let understand right trying,2020-03-23 12:58:36,0,36,0.2857142857142857
1242089102574530565,according could also spread time county start road,2020-03-23 14:01:33,1,50,0.0
1242102436116004871,much trouble natural mystic blowing air,2020-03-23 14:54:32,0,39,-0.05
1242102399998754817,today conjunction community,2020-03-23 14:54:23,1,27,0.0
1242102340846575618,time tree back home,2020-03-23 14:54:09,0,19,0.0
1242102280779894784,week two without today real men dont sleep past,2020-03-23 14:53:55,1,47,-0.024999999999999994
1242102232671117314,people tested positive could majority,2020-03-23 14:53:44,2,37,0.22727272727272727
1242102191835488256,listen private wing par physical isolation key,2020-03-23 14:53:34,2,46,0.0
1242088686306590724,effort help stem spread must also put,2020-03-23 13:59:54,1,37,0.0
1242088672385794049,choir constitute critical government moment our,2020-03-23 13:59:51,1,47,0.0
1242102007705542658,writing fellow every opportunity read free use,2020-03-23 14:52:50,0,46,0.4
1242101978102194177,soon many trace,2020-03-23 14:52:43,0,15,0.5
1242101902105608195,anyone corona virus due stupidity without medical,2020-03-23 14:52:25,1,49,-0.24166666666666667
1242072567915184129,bottom line think treat farm market,2020-03-23 12:55:51,1,35,0.0
1242101882270744580,came job found caretaker already taking,2020-03-23 14:52:20,9,39,0.0
1242101835927781378,take water every least even virus mouth drinking water,2020-03-23 14:52:09,0,54,-0.3
1242101821428191234,happening,2020-03-23 14:52:06,0,9,0.0
1242101808899686401,immune thought one hard hit system killing,2020-03-23 14:52:03,1,42,-0.2916666666666667
1242101800645378048,extremely irresponsible behavior said priest knew petted common sense hard,2020-03-23 14:52:01,0,74,-0.2388888888888889
1242101787382947843,true alarming even,2020-03-23 14:51:57,0,18,0.12499999999999999
1242088255627186176,want u stay indoors die starvation either offer u financial assistance allow u c,2020-03-23 13:58:11,1,80,0.0
1242101710149033986,god restore u let u pray god mercy pray well,2020-03-23 14:51:39,0,44,0.0
1242101705690537988,hook rich sugar mummy,2020-03-23 14:51:38,1,21,0.375
1242101529768755203,writing fellow every opportunity read free use,2020-03-23 14:50:56,1,46,0.4
1242101512026968064,first corona virus infection today total number,2020-03-23 14:50:52,2,47,0.125
1242087903959879681,prophet al time healing l,2020-03-23 13:56:47,2,25,0.0
1242101435417886720,next time medium transport agriculture energy national treasury water,2020-03-23 14:50:33,2,69,0.0
1242101395467182085,ordinary people find millionaire rich dating,2020-03-23 14:50:24,0,44,0.0625
1242101392988397568,dont understand word appeal simply doesn exist,2020-03-23 14:50:23,0,46,0.0
1242101371052195841,county confirmed case despite were dont make unnecessary movement,2020-03-23 14:50:18,1,65,0.0
1242071858083758080,put adequate measure prevent corona entering wash stay home,2020-03-23 12:53:02,0,59,0.3333333333333333
1242101354438352896,conspiracy rampart hilarious,2020-03-23 14:50:14,0,28,0.5
1242101255465549830,dropping man,2020-03-23 14:49:51,2,12,0.0
1242101196996988929,breaking county woman recently returned forced quarante freely interact,2020-03-23 14:49:37,0,71,0.033333333333333326
1242101190860644355,support home working every second ensure stay safe,2020-03-23 14:49:35,1,50,0.25
1242101086669996038,could way chip help u survive anaemic personally,2020-03-23 14:49:10,0,48,0.0
1242101051093856261,dear foremost need test whoever posted could dont,2020-03-23 14:49:02,2,49,0.0
1242071355148902403,beautiful intelligent teaching corona virus informed see,2020-03-23 12:51:02,2,56,0.825
1242101033129709576,message health social care trust,2020-03-23 14:48:58,0,32,0.03333333333333333
1242101016788639747,always sanctity life feel reckless danger,2020-03-23 14:48:54,1,41,0.0
1242071298282577927,despite anaemic scare still calm could could,2020-03-23 12:50:48,0,44,0.30000000000000004
1242100908353355780,president free,2020-03-23 14:48:28,1,14,0.4
1242100881824284672,corona anaemic real,2020-03-23 14:48:22,0,19,0.2
1242071173166518279,social latter,2020-03-23 12:50:18,1,13,0.016666666666666666
1242087101094596610,going tough time apart employer acknowledge,2020-03-23 13:53:36,0,43,-0.3888888888888889
1242100642954596353,could,2020-03-23 14:47:25,0,5,0.0
1242086938376638467,funny threatening hard economic time give u break please,2020-03-23 13:52:57,2,56,0.05277777777777778
1242070962230693889,lined indefinitely single,2020-03-23 12:49:28,0,25,-0.07142857142857142
1242100563359260674,pray hell recover tapping need remain home reflect,2020-03-23 14:47:06,0,50,0.0
1242086764367548418,better make movie virus two people fell,2020-03-23 13:52:16,1,39,0.5
1242100466730905600,student test positive alcohol price cut half,2020-03-23 14:46:43,1,44,0.030303030303030304
1242086686814855173,crisis like outbreak remind u truly together could,2020-03-23 13:51:57,1,50,0.0
1242100411768528897,one case confirmed total number health ministry,2020-03-23 14:46:29,1,47,0.2
1242100400175689729,busy private sector keep low ken,2020-03-23 14:46:27,2,32,0.03333333333333333
1242100278427635712,like dating rich guy,2020-03-23 14:45:58,0,20,0.375
1242100273423810560,forced quarante thing working let people remain fly new,2020-03-23 14:45:56,1,55,0.21212121212121213
1242100257061834757,people person wave rent month lower fuel,2020-03-23 14:45:53,1,40,0.0
1242100232822890497,vision,2020-03-23 14:45:47,3,6,0.0
1242100204519804942,increase one sector cannot punish immoral could,2020-03-23 14:45:40,0,47,0.0
1242100174895316994,prayer globe blood shade cross nothing may,2020-03-23 14:45:33,1,42,0.0
1242100167802839045,anyone seeing scar,2020-03-23 14:45:31,2,18,0.0
1242100162169896961,confirmed according what number confirmed country,2020-03-23 14:45:30,0,49,0.4
1242100157178675200,instead telling u transport system co told carry le ye,2020-03-23 14:45:29,1,54,0.0
1242100147162677250,immediately train hotel self quarante people,2020-03-23 14:45:26,1,44,0.0
1242100129882165248,hot ground ni different already paying double idea co,2020-03-23 14:45:22,0,53,0.08333333333333333
1242070268157313025,met governor later day later home two day,2020-03-23 12:46:43,0,41,0.0
1242100106226282499,next two make break country apart stay home sake,2020-03-23 14:45:17,1,48,0.0
1242100101989961730,tracing people fast kari could,2020-03-23 14:45:16,0,30,0.2
1242100073363841034,fellow government give u basic pay,2020-03-23 14:45:09,1,34,0.0
1242100070490783747,successfully date millionaire,2020-03-23 14:45:08,0,29,0.75
1242069982151880705,stated proposal fiscal relief considered order,2020-03-23 12:45:34,0,46,0.0
1242100048021905409,sweet analyse please,2020-03-23 14:45:03,0,20,0.35
1242099991239417857,pick good place go maiden date millionaire,2020-03-23 14:44:49,0,42,0.7
1242086089323618304,also something,2020-03-23 13:49:35,1,14,0.0
1242099796757876739,reserve business usual church absolute zero regard,2020-03-23 14:44:03,0,50,-0.024999999999999994
1242099764029726723,since good,2020-03-23 14:43:55,4,10,0.7
1242099679816552448,except one coast stable condition could,2020-03-23 14:43:35,1,39,0.0
1242069427832717312,president time last year emergency fund set aside forecasting el,2020-03-23 12:43:22,2,64,0.0
1242099544940253184,wondering country like next,2020-03-23 14:43:03,0,27,0.0
1242099502418464774,reducing half doubling fare doesn translate extra,2020-03-23 14:42:53,1,49,-0.08333333333333333
1242099427105476609,even rich hot soup might worse could,2020-03-23 14:42:35,1,36,0.075
1242099356813217794,really need thing need food water reduction rent red,2020-03-23 14:42:18,1,52,0.1
1242099334767927298,prevent harding make price one item cost one item,2020-03-23 14:42:13,2,49,0.0
1242099325066530824,government country direct china plan worse yet come,2020-03-23 14:42:10,2,51,-0.15000000000000002
1242099304040407042,imagine could end thing like many,2020-03-23 14:42:05,0,33,0.5
1242099301855252480,and governor sang government take march,2020-03-23 14:42:05,3,39,0.0
1242085653875228674,god willing expression never relevant today could,2020-03-23 13:47:51,0,49,0.024999999999999994
1242099296109056007,time government get worse,2020-03-23 14:42:03,2,25,-0.4
1242099230795280385,evening game interested fixed match call,2020-03-23 14:41:48,1,40,-0.016666666666666673
1242099111064735745,mobile banking going field day tu,2020-03-23 14:41:19,0,33,0.0
1242099101354860546,happening innocent depend flying country medical check,2020-03-23 14:41:17,1,54,0.25
1242099051916595203,talking bus fare cost fuel let,2020-03-23 14:41:05,0,30,0.0
1242098943611351040,humanity show love helping hand,2020-03-23 14:40:39,0,31,0.5
1242098943372263425,breaking emergency response team sent trace catholic priest tested positive f,2020-03-23 14:40:39,0,77,0.11363636363636363
1242098916847468548,gone day boasting coming get plane boom,2020-03-23 14:40:33,0,39,0.0
1242098913475248128,men prefer wear first date,2020-03-23 14:40:32,0,26,0.25
1242098907469004802,enough really every update new import corona,2020-03-23 14:40:31,1,44,0.11212121212121212
1242098886149316610,one case total country health,2020-03-23 14:40:26,0,29,0.0
1242098884199014401,later press conference announce number infected people could,2020-03-23 14:40:25,0,60,0.0
1242098826112098304,brought u greed money,2020-03-23 14:40:11,0,21,0.0
1242085118690447362,didn meet deputy governor,2020-03-23 13:45:43,0,25,0.0
1242068276903100416,month ago talking maybe right world war,2020-03-23 12:38:48,1,39,0.2857142857142857
1242098680578146309,follow program day follow p,2020-03-23 14:39:37,1,27,0.0
1242098653021392896,go lunch usual maintain self distance n observe hygienic decide buy,2020-03-23 14:39:30,0,67,-0.25
1242098566467932160,good lecturer that simply breakdown explanation could,2020-03-23 14:39:09,2,53,0.35
1242068086611677184,ignorance without advise locked,2020-03-23 12:38:03,1,31,0.0
1242067958328893448,day since said self quarante two period see bus,2020-03-23 12:37:32,0,47,0.0
1242098413828743169,situation county general hospital losing,2020-03-23 14:38:33,5,40,0.05000000000000002
1242098363203551233,recovery long does corona virus live human body,2020-03-23 14:38:21,1,47,0.028787878787878782
1242098319339532290,jubilee slogan,2020-03-23 14:38:11,1,14,0.0
1242098316499922945,heartbreaking see people harding essential example n basic,2020-03-23 14:38:10,2,58,0.0
1242098305984839680,health international proceed self quarante selected,2020-03-23 14:38:07,1,51,0.0
1242098247855898624,ignorant reckless,2020-03-23 14:37:54,0,17,0.0
1242098240771809280,need rural transport terminal,2020-03-23 14:37:52,2,29,0.0
1242067563028373507,hope help way show love affection suppurative sending virtual,2020-03-23 12:35:58,1,61,0.5
1242098190297505792,k came contact dont believe real,2020-03-23 14:37:40,0,32,0.2
1242098182944940037,indeed total black urge contact fare personally travelled town fro,2020-03-23 14:37:38,1,66,-0.05555555555555555
1242067367833874436,like brutal,2020-03-23 12:35:11,0,11,-0.875
1242098133062029325,realistic telling carry half number,2020-03-23 14:37:26,2,35,0.0
1242098126254739457,plague shall come near dwelling,2020-03-23 14:37:25,0,31,0.1
1242067277010386951,young men especially spend save face avoid,2020-03-23 12:34:49,0,42,0.05
1242098112883306496,stop blaming public following start blaming government,2020-03-23 14:37:21,0,54,0.0
1242098074291449858,hat,2020-03-23 14:37:12,0,3,0.0
1242097938257580032,still shouting attract,2020-03-23 14:36:40,0,22,0.0
1242097929545846787,breaking one case total country health,2020-03-23 14:36:38,1,38,0.0
1242097905080688641,another patient positive total number health,2020-03-23 14:36:32,0,44,0.11363636363636363
1242097875036901378,happy speech following abolish rent payment day reduce,2020-03-23 14:36:25,0,54,0.4
1242097872260268032,update call one press conference precise straight point right,2020-03-23 14:36:24,0,61,0.29523809523809524
1242097869609459712,among people isolation priest travelled,2020-03-23 14:36:23,0,39,0.0
1242097865889058820,president nation today ban international,2020-03-23 14:36:22,1,40,0.0
1242097811644207105,die could government blame,2020-03-23 14:36:10,0,26,0.0
1242066449419640834,stale news that old get serious,2020-03-23 12:31:32,1,31,-0.24444444444444446
1242066448488566784,pie love much perfect dish simple quick delicious sun,2020-03-23 12:31:32,4,53,0.5666666666666667
1242097593192255489,one case total country health,2020-03-23 14:35:17,0,29,0.0
1242097544030715907,already please,2020-03-23 14:35:06,0,14,0.0
1242097522165854208,one case could confirmed government urging sector increase,2020-03-23 14:35:00,2,58,0.4
1242097500225404929,time chaos fear lean music art dance ask,2020-03-23 14:34:55,6,40,0.0
1242097477785804801,great go first date summertime,2020-03-23 14:34:50,0,30,0.525
1242066183706292225,president given message loom post,2020-03-23 12:30:29,2,33,0.0
1242097426678325250,never know value want loose miss,2020-03-23 14:34:38,0,32,-0.07692307692307693
1242066127930511361,start might need co rate likely,2020-03-23 12:30:16,0,31,0.0
1242097410127642624,feel tell many dead could possible parade,2020-03-23 14:34:34,0,41,0.012499999999999997
1242097404179972099,corona stand case today,2020-03-23 14:34:32,0,23,0.0
1242097358244020233,there one case confirmed today total number confirmed could,2020-03-23 14:34:21,0,59,0.26666666666666666
1242097348202967043,came contact could affected,2020-03-23 14:34:19,0,27,0.0
1242097347699658759,still give first date,2020-03-23 14:34:19,0,21,0.25
1242097347615690758,religious send via always,2020-03-23 14:34:19,0,25,0.0
1242097284483072001,whole world despot g,2020-03-23 14:34:04,1,20,0.2
1242097280662061057,case confirmed today total number confirmed could,2020-03-23 14:34:03,2,49,0.26666666666666666
1242097273259114497,even discuss government intervene transport paying,2020-03-23 14:34:01,0,50,0.0
1242097266254643200,one case total country health,2020-03-23 14:33:59,0,29,0.0
1242097181353488387,want bring innovation people handle money whereby mobile wallet reduce mon,2020-03-23 14:33:39,0,74,0.0
1242097146960068610,total case dead corona could,2020-03-23 14:33:31,1,28,-0.1
1242097141616709642,people came contact affected people,2020-03-23 14:33:30,0,35,0.0
1242097130560540674,see running usual carelessly without observing social feel,2020-03-23 14:33:27,1,58,-0.2388888888888889
1242097047748124672,used self office working home made drone locally,2020-03-23 14:33:07,3,48,0.0
1242065551712825346,test test test help u ni,2020-03-23 12:27:58,1,24,0.0
1242097028693463042,time,2020-03-23 14:33:03,0,4,0.0
1242096997575860227,worried virus instead worrying happen run,2020-03-23 14:32:55,0,41,0.0
1242096976105218049,people,2020-03-23 14:32:50,0,6,0.0
1242096966835867649,take business host instant motivation free domain unlimited,2020-03-23 14:32:48,1,59,0.2
1242096918119043073,shallow shirt press bringing getting real pressed,2020-03-23 14:32:36,2,49,-0.06666666666666665
1242096865237258240,a anonymous text really shoot shot,2020-03-23 14:32:24,3,34,0.2
1242096862200553474,answer,2020-03-23 14:32:23,7,6,0.0
1242096821318701056,death long ago put careless regime power matter time,2020-03-23 14:32:13,2,52,-0.275
1242096820089692163,president loan na wont shoot h,2020-03-23 14:32:13,3,30,0.0
1242082464580939781,take prevent spread respiratory corona virus,2020-03-23 13:35:10,0,44,0.0
1242096727391440896,system working given choice airport to want go,2020-03-23 14:31:51,1,46,0.0
1242096711553744897,enforce social curb spread police used disperse at,2020-03-23 14:31:47,1,50,0.03333333333333333
1242065054012497920,nature problem,2020-03-23 12:25:59,1,14,0.0
1242096707258716164,crowd people behind today clearly see reading,2020-03-23 14:31:46,1,45,-0.15
1242096696550658048,cannot afford must come reasonable ca,2020-03-23 14:31:44,1,37,0.2
1242096595233103872,ordered offering quarante offer half price,2020-03-23 14:31:19,2,42,-0.16666666666666666
1242064751754182658,suspended born,2020-03-23 12:24:47,1,14,0.0
1242096500001386497,man united vacation saying baby never leave,2020-03-23 14:30:57,2,43,0.0
1242064678097952769,advertisement talking partnership grief,2020-03-23 12:24:30,2,39,-0.8
1242081996202967041,led learned people suffer welcome think best way save life,2020-03-23 13:33:19,2,58,0.9
1242096427322478592,corona picked midst entire population screen,2020-03-23 14:30:39,1,44,0.0
1242096411631669250,one case confirmed total number,2020-03-23 14:30:36,6,31,0.2
1242064539690184704,public risk must face full force,2020-03-23 12:23:57,1,32,0.175
1242096352210845705,stay home safe,2020-03-23 14:30:22,0,14,0.5
1242096325031854082,stay home people,2020-03-23 14:30:15,1,16,0.0
1242096304446111754,government tracing going wild goose chase,2020-03-23 14:30:10,1,41,0.1
1242096244350242816,religiosity number curse,2020-03-23 14:29:56,0,24,0.0
1242096205234085894,worst thing father mother brother sister u,2020-03-23 14:29:47,1,42,-1.0
1242096183293759488,one could case confirmed total number confirmed,2020-03-23 14:29:41,0,47,0.26666666666666666
1242096164247396356,mele seize neck,2020-03-23 14:29:37,2,15,0.0
1242096152708857856,watch innocent vendetta,2020-03-23 14:29:34,1,23,0.5
1242096137017995270,one could case confirmed god rescue u,2020-03-23 14:29:30,1,37,0.4
1242081317489082368,really suggest need work tell u,2020-03-23 13:30:37,1,31,0.2
1242081272312332290,go,2020-03-23 13:30:26,3,2,0.0
1242095952506368001,admitted could,2020-03-23 14:28:46,3,14,0.0
1242081244231467008,stay safe dating,2020-03-23 13:30:20,0,16,0.5
1242063919893667841,work food quarante option,2020-03-23 12:21:29,1,25,0.0
1242095892854968321,hope president front pay cut sam,2020-03-23 14:28:32,2,32,0.0
1242095857916350464,burn,2020-03-23 14:28:24,0,4,0.0
1242095846138789889,route want buds route min,2020-03-23 14:28:21,3,25,0.0
1242063741186904064,also concerned currently food house understand order contain,2020-03-23 12:20:46,0,60,0.0
1242095760033931265,wash,2020-03-23 14:28:00,1,4,0.0
1242095749585920002,follow full,2020-03-23 14:27:58,0,11,0.35
1242095723652448256,government really worked hard bring virus time leadership her,2020-03-23 14:27:52,3,61,-0.04583333333333334
1242080877464748032,want meet pilot flying plane sick people deal trying ha,2020-03-23 13:28:52,1,55,-0.7142857142857143
1242095562121457666,one total number infected,2020-03-23 14:27:13,0,25,0.0
1242095553099546626,though government brief u daily tend believe infected,2020-03-23 14:27:11,2,53,0.0
1242095469368684548,can handle,2020-03-23 14:26:51,0,10,0.0
1242095469360226304,china fighting corona fight ignorance different,2020-03-23 14:26:51,1,47,0.0
1242095405917184000,health one case confirmed,2020-03-23 14:26:36,1,25,0.4
1242095395758641153,k searching many,2020-03-23 14:26:34,0,16,0.5
1242095390641598472,health one person tested positive total,2020-03-23 14:26:32,1,39,0.11363636363636363
1242095349818429443,min health like yet government willing compromise also,2020-03-23 14:26:23,5,54,0.25
1242095307346841600,health public service vehicle like po,2020-03-23 14:26:12,1,37,0.0
1242095292402540544,poor eat rich,2020-03-23 14:26:09,0,13,-0.012500000000000011
1242095114555740168,can government fuel price sort menace current situation,2020-03-23 14:25:26,1,55,0.0
1242095104996913157,problem help grow left,2020-03-23 14:25:24,0,22,0.0
1242095097526620161,respiratory disease affecting world via,2020-03-23 14:25:22,1,39,0.0
1242095095895244802,appreciate government place contain corona virus however still b,2020-03-23 14:25:22,2,64,0.0
1242095089163407370,social mean go chill house,2020-03-23 14:25:20,2,26,-0.13958333333333334
1242095081252945922,stay safe,2020-03-23 14:25:19,0,9,0.5
